User_ID,h_linear,h_dB
182,1.6247836730453363e-08,-119.99885364775699
183,5.711635054752552e-09,-119.99985832339928
184,3.9355898430993214e-09,-119.99993273322445
185,7.0508016091395634e-09,-119.99978410106192
186,8.134377816740481e-09,-119.99971264508898
187,1.1872459035313577e-08,-119.99938788212121
188,2.210401449176754e-09,-119.9999787809682
189,1.6268649351714765e-09,-119.99998850558869
190,7.658390741749609e-09,-119.99974528963541
191,1.866143253756733e-09,-119.99998487576164
192,4.404339649732494e-10,-119.99999915754663
193,2.394237197120676e-08,-119.99751117585325
194,1.5440616043082775e-08,-119.99896471053886
195,1.1449917005913817e-08,-119.99943067464952
196,3.0909169632931185e-09,-119.99995850871237
197,7.55569209089541e-10,-119.99999752067939
198,7.795760664957214e-09,-119.99973607039378
199,5.383331677300847e-09,-119.9998741421539
200,7.528893356220145e-10,-119.99999753823565
201,1.166976944166708e-08,-119.99940860276085
202,2.579696311433542e-07,-119.72019459732664
203,8.423026841833766e-08,-119.96929673134065
204,8.371636113550976e-09,-119.99969563845593
205,1.213781760946141e-09,-119.99999360169106
206,1.2559447162704412e-09,-119.9999931494567
207,2.4579802430332087e-08,-119.9973769297207
208,6.355108721638292e-09,-119.9998246032625
209,5.359667375107185e-09,-119.99987524620968
210,2.143845833054148e-09,-119.99998003954595
211,4.464522109729893e-10,-119.99999913436616
212,3.539370065749111e-09,-119.99994559566099
213,7.486559095821313e-09,-119.99975659098722
214,2.4936888990234165e-09,-119.99997299354968
215,3.162512224563325e-08,-119.99565858154403
216,1.5002566115968862e-09,-119.99999022504153
217,1.9687359999241904e-08,-119.99831703483842
218,1.3359023594847565e-09,-119.9999922494351
219,9.591638026045147e-08,-119.96022778809588
220,1.0757174392268327e-08,-119.99949747739363
221,8.003938447610154e-09,-119.99972178670434
222,3.2725375848715718e-09,-119.99995348947178
223,3.1749878212236556e-08,-119.99562427888748
224,9.0683246702825e-09,-119.99964287473455
225,1.0754199463416051e-09,-119.99999497726536
226,1.0884371501330928e-08,-119.99948552378639
227,5.412844647936288e-09,-119.99987275841372
228,1.5458296133187686e-08,-119.99896233857358
229,2.343175871606098e-09,-119.99997615524347
230,1.1066808630361065e-08,-119.99946813364565
231,5.0582746720849295e-09,-119.99988888221583
232,1.8634899826978005e-08,-119.99849213298567
233,5.523969333986169e-09,-119.9998674803735
234,5.45320922029244e-09,-119.99987085363863
235,5.769243018716689e-09,-119.99985545111359
236,7.755825356564742e-09,-119.99973876744866
237,7.479939142462063e-09,-119.99975702125133
238,1.153807179346341e-08,-119.9994218748289
239,2.4724268700707668e-09,-119.99997345211709
240,1.1839060562711694e-08,-119.9993913209398
241,1.1695010569801893e-09,-119.99999406001633
242,1.0639906070679347e-10,-119.99999995083456
243,3.834532704840279e-10,-119.99999936142902
244,3.4337934194623722e-09,-119.99994879291206
245,6.038492280811612e-09,-119.99984164440063
246,6.927717200443351e-09,-119.99979157289728
247,1.1913525875242872e-08,-119.9993836404665
248,1.8712220101505622e-08,-119.99847959628083
249,3.537386790501049e-09,-119.99994565661413
250,1.3426452626552229e-08,-119.99921716950195
251,1.778195922404102e-09,-119.99998626771385
252,1.6154543002435685e-09,-119.99998866626385
253,4.2279974087845074e-09,-119.99992236637695
254,4.5509764330324466e-09,-119.99991005252281
255,5.352176181563159e-08,-119.98757707626629
256,2.6829109906856442e-08,-119.99687506790524
257,1.7050479047831988e-08,-119.99873760763016
258,1.5131947457941365e-10,-119.99999990055706
259,2.737126040735394e-09,-119.99996746339181
260,5.928876335217122e-09,-119.99984734133429
261,3.97527957672167e-09,-119.99993136964667
262,5.603946370891349e-10,-119.99999863613249
263,1.8893576749226233e-09,-119.9999844971373
264,4.133913602144223e-09,-119.99992578300058
265,9.624749258000051e-09,-119.99959770647291
266,7.86619357609757e-10,-119.9999973127168
267,4.83828759443521e-08,-119.98984546956595
268,6.5016146420651e-08,-119.98168063268727
269,3.572251942398438e-09,-119.99994458010451
270,3.6785087068171494e-08,-119.99412734859499
271,3.2226477183768606e-08,-119.99549199324184
272,2.9883343866057848e-09,-119.99996121705747
273,3.3337687674045606e-09,-119.99995173271786
274,4.899043427596056e-09,-119.99989576785427
275,1.0183844820616826e-08,-119.99954961352758
276,3.0941652846787374e-09,-119.99995842145852
277,1.4026712113189537e-08,-119.99914561550483
278,2.098546211536622e-08,-119.99808783319892
279,6.444062382232999e-07,-118.49163951939394
280,7.334551258103476e-09,-119.99976637477856
281,1.730324508018364e-08,-119.99869990699023
282,1.0460544178918162e-07,-119.95273631925397
283,1.1207761831504153e-08,-119.99945449991452
284,2.7759689074557812e-09,-119.99996653338151
285,3.999954935501894e-09,-119.99993051500445
286,2.542644512741149e-09,-119.99997192277392
287,9.566321790640907e-09,-119.9996025757064
288,4.3692549532193744e-08,-119.99171705318732
289,9.002162896303855e-08,-119.9649470784354
290,3.1626302793838024e-09,-119.99995656108305
291,5.441771165535702e-09,-119.99987139482899
292,2.0413135604805376e-08,-119.99819068874902
293,2.2669879474019084e-09,-119.99997768064615
294,3.060233483621677e-08,-119.99593472286854
295,4.430100382368309e-10,-119.99999914766289
296,1.2934968509523932e-08,-119.99927342787232
297,1.4036718478490285e-07,-119.9152632574501
298,3.725319321322808e-09,-119.99993972901245
299,2.774571427806023e-09,-119.99996656706847
300,4.4432214960421616e-09,-119.99991426148614
301,1.6561339728468581e-09,-119.99998808827529
302,6.0009174569760645e-09,-119.99984360898516
303,1.2303277771666115e-08,-119.99934265539629
304,3.2410968159184425e-09,-119.99995437886996
305,1.154341939190619e-09,-119.9999942130068
306,9.482095502720269e-09,-119.99960954279726
307,1.2710825190538818e-08,-119.99929838846225
308,5.540908327810989e-10,-119.99999866664383
309,3.504264959687801e-09,-119.99994666951702
310,2.555040969461146e-07,-119.72535271100978
311,7.871976101719525e-10,-119.99999730876445
312,1.7858433770790862e-08,-119.99861515297579
313,1.0662671394886621e-09,-119.9999950623976
314,1.3622523246873027e-08,-119.99919414086536
315,4.737256789764159e-09,-119.99990253845493
316,3.152615242157056e-08,-119.99568569821957
317,1.62299290419577e-08,-119.99885617295521
318,2.5691097681975764e-09,-119.99997133524732
319,3.8751140673338716e-09,-119.99993478461954
320,2.5076362956944236e-08,-119.99726991044064
321,2.989835105683168e-09,-119.99996117809486
322,1.1285049628908153e-08,-119.99944695100783
323,7.113952812333811e-09,-119.9997802164002
324,1.8106744047254852e-09,-119.99998576149721
325,1.3897203301548574e-08,-119.9991613182394
326,3.6672416092105436e-08,-119.99416324467794
327,1.8058710525932342e-09,-119.99998583694062
328,2.6544372913677104e-09,-119.99996939955648
329,7.505153553008425e-08,-119.9756059896213
330,1.8785381488772026e-08,-119.9984676861345
331,4.708208153017685e-09,-119.99990373003634
332,9.577718291136147e-08,-119.96034261702802
333,1.1330614031972107e-09,-119.9999944244088
334,4.6048682321812374e-09,-119.99990790965042
335,2.922934550464048e-09,-119.99996289600799
336,7.514960901727724e-09,-119.99975474069169
337,2.350375607780095e-09,-119.99997600848604
338,1.1824137077514928e-08,-119.9993928543813
339,5.817096512662464e-09,-119.99985304326243
340,3.723029698069691e-08,-119.99398443395401
341,2.6280792576149454e-08,-119.99700145001881
342,8.6086191330049e-08,-119.96793383635939
343,3.3605151174770632e-09,-119.99995095513245
344,4.973476428913261e-10,-119.99999892575241
345,1.621753955629236e-08,-119.99885791839196
346,3.766020235082645e-09,-119.9999384048482
347,1.9841037868653696e-08,-119.99829066331374
348,9.399299022064963e-09,-119.99961633157434
349,1.4668781406794672e-09,-119.99999065515897
350,5.0174502539508875e-09,-119.99989066857835
351,4.917903116428368e-09,-119.99989496380107
352,4.289023897621325e-08,-119.99201817703263
353,1.0093064263294082e-07,-119.95598226993862
354,2.962293565892232e-09,-119.99996189003092
355,5.369127168086675e-10,-119.99999874803662
356,7.906380548586818e-09,-119.9997285272981
357,8.891158518223476e-09,-119.99965669205652
358,1.6847809682217445e-09,-119.99998767262547
359,1.548107083637896e-09,-119.99998959155656
360,4.6959256414155694e-08,-119.99043360461707
361,2.1769169611555093e-07,-119.79891711802426
362,6.708799336344975e-09,-119.99980453718804
363,5.987548128676718e-09,-119.9998443050375
364,1.4450732494160162e-06,-115.10289420802485
365,7.364568112895877e-09,-119.99976445868215
366,1.6793162538249997e-08,-119.99877541745815
367,1.873521837088725e-09,-119.99998475592531
368,9.782059257048429e-09,-119.99958444921003
369,6.7204137448494726e-09,-119.99980385983919
370,5.312982713740805e-09,-119.99987741001621
371,4.0706280653571605e-08,-119.99280969038804
372,4.393141428026953e-09,-119.99991618331315
373,2.775836873080554e-08,-119.99665493217434
374,2.220783822456485e-09,-119.99997858116672
375,1.4099032793451395e-08,-119.9991367833847
376,5.6126878610627485e-08,-119.98634024451498
377,7.2432243342302635e-09,-119.99977215642231
378,1.0993909972990465e-08,-119.99947511710576
379,3.329989330468604e-10,-119.9999995184183
380,1.270813866401306e-08,-119.99929868498847
381,5.228128442899381e-09,-119.99988129449136
382,9.752858411435453e-08,-119.95888589667061
383,2.4620730531224183e-09,-119.99997367400073
384,9.102203553591425e-08,-119.96416688933783
385,3.6082798775541053e-09,-119.99994345660033
386,8.114474007931084e-08,-119.97149774860814
387,3.749845598432757e-09,-119.99993893279691
388,4.192365357352588e-09,-119.99992366938842
389,2.4721440539149848e-09,-119.99997345819025
390,4.914016669846785e-09,-119.9998951297463
391,1.2755834035759326e-08,-119.99929341127765
392,4.9433691284993005e-09,-119.99989387319566
393,8.136636048227704e-08,-119.97134236003157
394,9.390933343269988e-09,-119.99961701419483
395,3.1571999084223747e-09,-119.99995671012718
396,1.3250853731578242e-08,-119.9992375104317
397,8.253600754736309e-09,-119.9997041603134
398,9.425512847993312e-09,-119.99961418864973
399,1.6940920017220243e-08,-119.99875377636735
400,6.5907535688814704e-09,-119.99981135511848
401,1.4254622479264395e-08,-119.99911762817588
402,1.8624322275662173e-08,-119.99849384399562
403,2.7753675391534717e-08,-119.9966560628005
404,2.2950156685174675e-09,-119.99997712534898
405,5.656153581405266e-09,-119.99986106241329
406,4.1745535258234555e-09,-119.99992431660681
407,1.7156480345928727e-09,-119.9999872167858
408,4.621773266379519e-09,-119.99990723226666
409,2.9714154759882177e-09,-119.99996165496347
410,8.102282784853149e-10,-119.99999714898854
411,9.946169548462998e-09,-119.9995703898366
412,2.7557085602944855e-10,-119.99999967019983
413,4.111810190955736e-09,-119.99992657452628
414,1.873505130417848e-08,-119.99847588451087
415,1.865313896932151e-08,-119.99848918036722
416,2.4549506698263652e-09,-119.99997382609378
417,4.1079075841076023e-10,-119.99999926713227
418,1.0364565334626579e-09,-119.99999533462814
419,5.5604093603106265e-09,-119.99986572624658
420,5.855076584369028e-09,-119.99985111805726
421,3.627205909365787e-09,-119.99994286188944
422,1.2056142728892272e-09,-119.99999368750922
423,2.8261283640677965e-09,-119.99996531303161
424,1.214344479004182e-08,-119.9993596224514
425,3.041655277500847e-09,-119.99995982070735
426,9.133646537959086e-09,-119.99963771145836
427,1.0973786743491277e-08,-119.99947703672072
428,2.826706612600429e-09,-119.99996529883575
429,1.110132763401364e-08,-119.99946481073707
430,1.2042144346851876e-09,-119.99999370215954
431,3.0951102852896274e-09,-119.99995839605745
432,7.834097524658436e-08,-119.9734274670321
433,1.1853490859558144e-09,-119.999993897939
434,3.360785027237691e-09,-119.99995094725381
435,4.0941764782380065e-09,-119.99992720294854
436,1.0814221147152855e-08,-119.99949213368242
437,7.477440712368533e-09,-119.99975718353795
438,5.0746156348196565e-09,-119.99988816312435
439,7.595396429009201e-09,-119.99974946253633
440,1.5411815845458346e-08,-119.99896856857103
441,1.3012742457703252e-09,-119.99999264603409
442,1.2531163801671663e-09,-119.99999318027622
443,1.082560728551649e-08,-119.9994910637318
444,5.266772435423078e-08,-119.98796982979597
445,2.0941069903926183e-09,-119.99998095499495
446,9.782879245208915e-09,-119.99958437954275
447,7.561609042761852e-08,-119.97523866277659
448,8.155779675914901e-08,-119.97120779830786
449,2.653216325271864e-09,-119.99996942770056
450,4.1083538035611115e-09,-119.99992669791624
451,7.125288839201902e-10,-119.99999779509872
452,1.782937962632899e-08,-119.99861965465021
453,2.0264558108373547e-09,-119.99998216563316
454,1.7087943548960434e-08,-119.99873205471296
455,1.3314732086435526e-07,-119.92368187685186
456,1.4886901958052948e-08,-119.99903762385793
457,5.126799630841014e-08,-119.98859994694
458,1.9719667456765204e-08,-119.99831150780365
459,1.171620276115414e-09,-119.99999403846948
460,1.2764947182687395e-09,-119.99999292344312
461,1.163382418446805e-08,-119.99941224015068
462,3.442622742597761e-09,-119.99994852923719
463,2.4821921160599134e-08,-119.99732501507464
464,5.334514610240967e-10,-119.99999876412637
465,2.2190183776712503e-09,-119.99997861520752
466,8.84724323516712e-09,-119.99966007488769
467,3.8565469766477846e-08,-119.99354555653827
468,5.72413216033716e-08,-119.98579330399609
469,1.3532853232826782e-08,-119.9992047140866
470,5.3847562705552115e-09,-119.99987407553442
471,5.942322300749303e-09,-119.99984664813906
472,7.19584935420658e-09,-119.99977512706246
473,5.65757656638411e-08,-119.98612122713958
474,2.395521494276649e-09,-119.99997507798177
475,3.3577758910426108e-09,-119.99995103505442
476,6.067265288229279e-09,-119.99984013172562
477,8.253132216002576e-10,-119.99999704183926
478,3.785506409630794e-09,-119.99993776579139
479,5.838054324088447e-09,-119.99985198246273
480,3.76855886970641e-09,-119.99993832177951
481,9.255277962097325e-09,-119.99962799854045
482,2.357043581609969e-09,-119.99997587216633
483,9.953686667600949e-09,-119.99956974024158
484,3.7110437006992836e-09,-119.99994019004744
485,1.2549860446633791e-09,-119.99999315991084
486,6.55014254600361e-09,-119.9998136726971
487,4.78942659304775e-09,-119.99990038003774
488,1.2909609191082719e-08,-119.99927627376694
489,5.637086481678157e-10,-119.99999861995376
490,8.152169611303897e-08,-119.97123319754587
491,5.529106588926668e-09,-119.99986723377789
492,2.4018508237640675e-08,-119.99749532643385
493,1.4347220098226907e-08,-119.99910612840122
494,1.2418786215266157e-08,-119.99933025554675
495,2.639161955548542e-09,-119.99996975073108
496,9.765070744930277e-08,-119.9587833550524
497,1.2661427899239322e-09,-119.99999303775446
498,2.316384785392368e-09,-119.99997669739071
499,1.3469736305813829e-09,-119.9999921204375
